,Date,economy,Inflation
1387,2013-01-01,Greece,-0.921269454
1388,2013-01-01,Croatia,2.216582064
1389,2013-01-01,Ireland,0.508714869
1390,2013-01-01,Iceland,3.872279237
1391,2013-01-01,Italy,1.219993423
1392,2013-01-01,Kosovo,1.767324284
1393,2013-01-01,Luxemburg,1.734039635
1394,2013-01-01,Moldova,4.597878974
1395,2013-01-01,Macedonia,2.785000567
1396,2013-01-01,Malta,1.180284364
1397,2013-01-01,Montenegro,2.205892681
1398,2013-01-01,Netherlands,2.506898527
1399,2013-01-01,Norway,2.120486204
1400,2013-01-01,Portugal,0.274416667
1401,2013-01-01,San Marino,1.604392981
1402,2013-01-01,Serbia,7.694263629
1403,2013-01-01,Slovakia,1.40047369
1404,2013-01-01,Slovenia,1.769200859
1405,2013-01-01,Sweden,-0.04429297
1406,2014-01-01,Russia,7.823411839
1407,2014-01-01,Ukraine,12.07185629
1408,2014-01-01,Belarus,18.11955435
1409,2014-01-01,Estonia,-0.106175147
1410,2014-01-01,Latvia,0.620490637
1411,2014-01-01,Lithuania,0.103758009
1412,2014-01-01,Poland,0.053821313
1413,2014-01-01,Hungary,-0.227566271
1414,2014-01-01,Romania,1.068309877
1415,2014-01-01,Albania,1.625865044
1416,2014-01-01,Austria,1.60581183
1417,2014-01-01,Bulgaria,-1.418183803
1418,2014-01-01,Bosnia and Herzegovina,-0.897194054
1419,2014-01-01,Switzerland,-0.013202539
1420,2014-01-01,Czech Republic,0.34398859
1421,2014-01-01,Germany,0.906797949
1422,2014-01-01,Denmark,0.56402054
1423,2014-01-01,Spain,-0.151114838
1424,2014-01-01,Finland,1.041196212
1425,2014-01-01,France,0.507758823
1426,2014-01-01,Greece,-1.312260964
1427,2014-01-01,Croatia,-0.21519616
1428,2014-01-01,Ireland,0.182542317
1429,2014-01-01,Iceland,2.044614815
1430,2014-01-01,Italy,0.24104743
1431,2014-01-01,Kosovo,0.428957808
1432,2014-01-01,Luxemburg,0.628543985
1433,2014-01-01,Moldova,5.088785546
1434,2014-01-01,Macedonia,-0.281705033
1435,2014-01-01,Malta,0.310306472
1436,2014-01-01,Montenegro,-0.710514052
1437,2014-01-01,Netherlands,0.97603508
1438,2014-01-01,Norway,2.041702867
1439,2014-01-01,Portugal,-0.278153367
1440,2014-01-01,San Marino,1.112963034
1441,2014-01-01,Serbia,2.082447939
1442,2014-01-01,Slovakia,-0.07616533
1443,2014-01-01,Slovenia,0.199343827
1444,2014-01-01,Sweden,-0.179638494
1445,2015-01-01,Russia,15.53440505
1446,2015-01-01,Ukraine,48.69986464
1447,2015-01-01,Belarus,13.53448976
1448,2015-01-01,Estonia,-0.492326007
1449,2015-01-01,Latvia,0.174242244
1450,2015-01-01,Lithuania,-0.884097406
1451,2015-01-01,Poland,-0.874125874
1452,2015-01-01,Hungary,-0.06164468
1453,2015-01-01,Romania,-0.594156437
1454,2015-01-01,Albania,3.501208355
1455,2015-01-01,Austria,0.896563335
1456,2015-01-01,Bulgaria,-0.104633261
1457,2015-01-01,Bosnia and Herzegovina,-1.036023034
1458,2015-01-01,Switzerland,-1.143908672
1459,2015-01-01,Czech Republic,0.309364548
1460,2015-01-01,Germany,0.51442054
1461,2015-01-01,Denmark,0.452034154
1462,2015-01-01,Spain,-0.50036571
1463,2015-01-01,Finland,-0.20792884
1464,2015-01-01,France,0.037514381
1465,2015-01-01,Greece,-1.735888048
1466,2015-01-01,Croatia,-0.464499005
1467,2015-01-01,Ireland,-0.289879079
1468,2015-01-01,Iceland,1.633055582
1469,2015-01-01,Italy,0.0387904
1470,2015-01-01,Kosovo,-0.536929393
1471,2015-01-01,Luxemburg,0.474743161
1472,2015-01-01,Moldova,9.676240331
1473,2015-01-01,Macedonia,-0.299920476
1474,2015-01-01,Malta,1.100548264
1475,2015-01-01,Montenegro,1.548691582
1476,2015-01-01,Netherlands,0.600248147
1477,2015-01-01,Norway,2.171136654
1478,2015-01-01,Portugal,0.487938624
1479,2015-01-01,San Marino,0.145686073
1480,2015-01-01,Serbia,1.39235822
1481,2015-01-01,Slovakia,-0.325219777
1482,2015-01-01,Slovenia,-0.525552286
1483,2015-01-01,Sweden,-0.046784745
1484,2016-01-01,Russia,7.04244763
1485,2016-01-01,Ukraine,13.9127102
1486,2016-01-01,Belarus,11.83658077
1487,2016-01-01,Estonia,0.148684908
1488,2016-01-01,Latvia,0.140633335
1489,2016-01-01,Lithuania,0.905525075
1490,2016-01-01,Poland,-0.664767331
1491,2016-01-01,Hungary,0.394769307
1492,2016-01-01,Romania,-1.544796668
1493,2016-01-01,Albania,-0.36731721
1494,2016-01-01,Austria,0.891591753
1495,2016-01-01,Bulgaria,-0.798649886
1496,2016-01-01,Bosnia and Herzegovina,-1.5841
1497,2016-01-01,Switzerland,-0.434618664
1498,2016-01-01,Czech Republic,0.683504209
1499,2016-01-01,Germany,0.491748625
1500,2016-01-01,Denmark,0.25
1501,2016-01-01,Spain,-0.202598
1502,2016-01-01,Finland,0.356684501
1503,2016-01-01,France,0.183334861
1504,2016-01-01,Greece,-0.825653978
1505,2016-01-01,Croatia,-1.125
1506,2016-01-01,Ireland,0.008306338
1507,2016-01-01,Iceland,1.69692762
1508,2016-01-01,Italy,-0.094016657
1509,2016-01-01,Kosovo,0.273169431
1510,2016-01-01,Luxemburg,0.290833333
1511,2016-01-01,Moldova,6.35930898
1512,2016-01-01,Macedonia,-0.239290788
1513,2016-01-01,Malta,0.642702772
1514,2016-01-01,Montenegro,-0.271385023
1515,2016-01-01,Netherlands,0.316666667
1516,2016-01-01,Norway,3.55
1517,2016-01-01,Portugal,0.607397075
1518,2016-01-01,San Marino,0.57394802
1519,2016-01-01,Serbia,1.122313974
1520,2016-01-01,Slovakia,-0.520010196
1521,2016-01-01,Slovenia,-0.054999542
1522,2016-01-01,Sweden,0.984269245
1523,2017-01-01,Russia,3.683329444
1524,2017-01-01,Ukraine,14.43832275
1525,2017-01-01,Belarus,6.031837252
1526,2017-01-01,Estonia,3.417235495
1527,2017-01-01,Latvia,2.930363124
1528,2017-01-01,Lithuania,3.722888623
1529,2017-01-01,Poland,2.075935537
1530,2017-01-01,Hungary,2.348242812
1531,2017-01-01,Romania,1.339021211
1532,2017-01-01,Albania,2.060598459
1533,2017-01-01,Austria,2.081269114
1534,2017-01-01,Bulgaria,2.061596194
1535,2017-01-01,Bosnia and Herzegovina,0.810133322
1536,2017-01-01,Switzerland,0.53378784
1537,2017-01-01,Czech Republic,2.450533985
1538,2017-01-01,Germany,1.509496558
1539,2017-01-01,Denmark,1.14713217
1540,2017-01-01,Spain,1.956076334
1541,2017-01-01,Finland,0.754015047
1542,2017-01-01,France,1.032282751
1543,2017-01-01,Greece,1.12125452
1544,2017-01-01,Croatia,1.129372103
1545,2017-01-01,Ireland,0.340531561
1546,2017-01-01,Iceland,1.760415592
1547,2017-01-01,Italy,1.226533166
1548,2017-01-01,Kosovo,1.488234306
1549,2017-01-01,Luxemburg,1.730799591
1550,2017-01-01,Moldova,6.570229975
1551,2017-01-01,Macedonia,1.351618897
1552,2017-01-01,Malta,1.364354482
1553,2017-01-01,Montenegro,2.380235991
1554,2017-01-01,Netherlands,1.381458714
1555,2017-01-01,Norway,1.875100596
1556,2017-01-01,Portugal,1.368614116
1557,2017-01-01,San Marino,1.045976835
1558,2017-01-01,Serbia,3.131062486
1559,2017-01-01,Slovakia,1.311945882
1560,2017-01-01,Slovenia,1.429107433
1561,2017-01-01,Sweden,1.794499047
1562,2018-01-01,Russia,2.878297236
1563,2018-01-01,Ukraine,10.95185594
1564,2018-01-01,Belarus,4.872302206
1565,2018-01-01,Estonia,3.436326884
1566,2018-01-01,Latvia,2.534454242
1567,2018-01-01,Lithuania,2.697927792
1568,2018-01-01,Poland,1.812951565
1569,2018-01-01,Hungary,2.850247926
1570,2018-01-01,Romania,4.625484431
1571,2018-01-01,Albania,2.028059631
1572,2018-01-01,Austria,1.998379814
1573,2018-01-01,Bulgaria,2.814544738
1574,2018-01-01,Bosnia and Herzegovina,1.41710814
1575,2018-01-01,Switzerland,0.936335464
1576,2018-01-01,Czech Republic,2.149494949
1577,2018-01-01,Germany,1.732167661
1578,2018-01-01,Denmark,0.813609467
1579,2018-01-01,Spain,1.674981369
1580,2018-01-01,Finland,1.083820984
1581,2018-01-01,France,1.850815083
1582,2018-01-01,Greece,0.625621413
1583,2018-01-01,Croatia,1.50012501
1584,2018-01-01,Ireland,0.488370168
1585,2018-01-01,Iceland,2.682917683
1586,2018-01-01,Italy,1.137487636
1587,2018-01-01,Kosovo,1.053797737
1588,2018-01-01,Luxemburg,1.528195243
1589,2018-01-01,Moldova,3.045053973
1590,2018-01-01,Macedonia,1.458312985
1591,2018-01-01,Malta,1.157823625
1592,2018-01-01,Montenegro,2.611223783
1593,2018-01-01,Netherlands,1.703497947
1594,2018-01-01,Norway,2.764831345
1595,2018-01-01,Portugal,0.993715683
1596,2018-01-01,Serbia,1.959840763
1597,2018-01-01,Slovakia,2.514037129
1598,2018-01-01,Slovenia,1.73860862
1599,2018-01-01,Sweden,1.953535301
1600,2019-01-01,Russia,4.470366608
1601,2019-01-01,Ukraine,7.886717456
1602,2019-01-01,Belarus,5.59815595
1603,2019-01-01,Estonia,2.277259312
1604,2019-01-01,Latvia,2.811409201
1605,2019-01-01,Lithuania,2.33450938
1606,2019-01-01,Poland,2.227478809
1607,2019-01-01,Hungary,3.338586354
1608,2019-01-01,Romania,3.827854326
1609,2019-01-01,Albania,1.41109079
1610,2019-01-01,Austria,1.530895642
1611,2019-01-01,Bulgaria,3.103729448
1612,2019-01-01,Bosnia and Herzegovina,0.562782154
1613,2019-01-01,Switzerland,0.36288618
1614,2019-01-01,Czech Republic,2.847875959
1615,2019-01-01,Germany,1.445667015
1616,2019-01-01,Denmark,0.758131573
1617,2019-01-01,Spain,0.699518994
1618,2019-01-01,Finland,1.02409393
1619,2019-01-01,France,1.108254923
1620,2019-01-01,Greece,0.253007522
1621,2019-01-01,Croatia,0.771820346
1622,2019-01-01,Ireland,0.939044481
1623,2019-01-01,Iceland,3.013971792
1624,2019-01-01,Italy,0.611246944
1625,2019-01-01,Kosovo,2.675992026
1626,2019-01-01,Luxemburg,1.743320757
1627,2019-01-01,Moldova,4.837783514
1628,2019-01-01,Macedonia,0.766439573
1629,2019-01-01,Malta,1.642060018
1630,2019-01-01,Montenegro,0.361563705
1631,2019-01-01,Netherlands,2.633699102
1632,2019-01-01,Norway,2.167730033
1633,2019-01-01,Portugal,0.33817841
1634,2019-01-01,Serbia,1.849229845
1635,2019-01-01,Slovakia,2.664561334
1636,2019-01-01,Slovenia,1.630522608
1637,2019-01-01,Sweden,1.784150974
1638,2020-01-01,Russia,3.381659372
1639,2020-01-01,Ukraine,2.732492094
1640,2020-01-01,Belarus,5.548143575
1641,2020-01-01,Estonia,-0.444531098
1642,2020-01-01,Latvia,0.219064905
1643,2020-01-01,Lithuania,1.19989445
1644,2020-01-01,Poland,3.374469726
1645,2020-01-01,Hungary,3.326743858
1646,2020-01-01,Romania,2.631073112
1647,2020-01-01,Albania,1.620886617
1648,2020-01-01,Austria,1.381910634
1649,2020-01-01,Bulgaria,1.672440969
1650,2020-01-01,Bosnia and Herzegovina,-1.051296008
1651,2020-01-01,Switzerland,-0.725874933
1652,2020-01-01,Czech Republic,3.161295285
1653,2020-01-01,Germany,0.50668989
1654,2020-01-01,Denmark,0.420711974
1655,2020-01-01,Spain,-0.322753017
1656,2020-01-01,Finland,0.290554556
1657,2020-01-01,France,0.476498853
1658,2020-01-01,Greece,-1.247983556
1659,2020-01-01,Croatia,0.154811375
1660,2020-01-01,Ireland,-0.334584625
1661,2020-01-01,Iceland,2.847924015
1662,2020-01-01,Italy,-0.137707574
1663,2020-01-01,Kosovo,0.198227923
1664,2020-01-01,Luxemburg,0.819957302
1665,2020-01-01,Moldova,3.765971222
1666,2020-01-01,Macedonia,1.200073489
1667,2020-01-01,Malta,0.638544957
1668,2020-01-01,Montenegro,-0.2556557
1669,2020-01-01,Netherlands,1.272460378
1670,2020-01-01,Norway,1.286584907
1671,2020-01-01,Portugal,-0.01243833
1672,2020-01-01,Serbia,1.575532901
1673,2020-01-01,Slovakia,1.936941267
1674,2020-01-01,Slovenia,-0.054856816
1675,2020-01-01,Sweden,0.497367319
1676,2021-01-01,Russia,6.69445892
1677,2021-01-01,Belarus,9.460283896
1678,2021-01-01,Estonia,4.653166738
1679,2021-01-01,Latvia,3.275829374
1680,2021-01-01,Lithuania,4.683544209
1681,2021-01-01,Poland,5.055027047
1682,2021-01-01,Hungary,5.110965344
1683,2021-01-01,Romania,5.052328761
1684,2021-01-01,Albania,2.041471631
1685,2021-01-01,Austria,2.766666667
1686,2021-01-01,Bulgaria,3.297744353
1687,2021-01-01,Bosnia and Herzegovina,1.981639006
1688,2021-01-01,Switzerland,0.581814168
1689,2021-01-01,Czech Republic,3.839844915
1690,2021-01-01,Germany,3.142969673
1691,2021-01-01,Denmark,1.85304544
1692,2021-01-01,Spain,3.09313512
1693,2021-01-01,Finland,2.194574323
1694,2021-01-01,France,1.64233141
1695,2021-01-01,Greece,1.22382501
1696,2021-01-01,Croatia,2.554506996
1697,2021-01-01,Ireland,2.358142962
1698,2021-01-01,Iceland,4.444239702
1699,2021-01-01,Italy,1.873783258
1700,2021-01-01,Kosovo,3.353691392
1701,2021-01-01,Luxemburg,2.526920091
1702,2021-01-01,Moldova,5.10641129
1703,2021-01-01,Macedonia,3.230749121
1704,2021-01-01,Malta,1.497892179
1705,2021-01-01,Montenegro,2.410801984
1706,2021-01-01,Netherlands,2.675720088
1707,2021-01-01,Norway,3.483880553
1708,2021-01-01,Portugal,1.265657191
1709,2021-01-01,Serbia,4.085102853
1710,2021-01-01,Slovakia,3.149606299
1711,2021-01-01,Slovenia,1.917065061
1712,2021-01-01,Sweden,2.163197364
