,Date,england,northeast,northwest,yorkshireandthehumber,eastmidlands,westmidlands,east,london,southeast,southwest,level_11,value
810,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,east_pred,91.250877
811,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,east_error,2.3491211
812,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,london_pred,82.935539
813,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,london_error,0.16445923
814,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,southeast_pred,88.474472
815,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,southeast_error,1.4255295
816,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,southwest_pred,89.733337
817,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,southwest_error,2.3666611
818,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,england_pred,87.927284
819,01-May-08,89.199997,94.800003,94.699997,94.400002,95.199997,94.599998,93.599998,83.099998,89.900002,92.099998,england_error,1.2727127
820,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,northeast_pred,93.717552
821,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,northeast_error,1.0824509
822,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,northwest_pred,93.605377
823,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,northwest_error,1.1946259
824,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,yorkshireandthehumber_pred,92.363106
825,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,yorkshireandthehumber_error,2.1368942
826,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,eastmidlands_pred,92.537315
827,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,eastmidlands_error,2.9626846
828,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,westmidlands_pred,92.600227
829,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,westmidlands_error,2.1997757
830,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,east_pred,91.393974
831,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,east_error,2.4060287
832,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,london_pred,83.122063
833,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,london_error,0.27793884
834,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,southeast_pred,88.638176
835,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,southeast_error,1.561821
836,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,southwest_pred,89.885765
837,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,southwest_error,2.414238
838,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,england_pred,88.083076
839,01-Jun-08,89.400002,94.800003,94.800003,94.5,95.5,94.800003,93.800003,83.400002,90.199997,92.300003,england_error,1.316925
840,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,northeast_pred,93.793144
841,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,northeast_error,1.2068558
842,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,northwest_pred,93.698143
843,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,northwest_error,1.10186
844,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,yorkshireandthehumber_pred,92.475555
845,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,yorkshireandthehumber_error,2.1244431
846,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,eastmidlands_pred,92.675201
847,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,eastmidlands_error,2.9247971
848,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,westmidlands_pred,92.718018
849,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,westmidlands_error,2.2819824
850,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,east_pred,91.532463
851,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,east_error,2.5675354
852,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,london_pred,83.302567
853,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,london_error,0.29743195
854,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,southeast_pred,88.7966
855,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,southeast_error,1.5034027
856,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,southwest_pred,90.033279
857,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,southwest_error,2.4667206
858,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,england_pred,88.233856
859,01-Jul-08,89.599998,95.0,94.800003,94.599998,95.599998,95.0,94.099998,83.599998,90.300003,92.5,england_error,1.3661423
860,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,northeast_pred,93.871254
861,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,northeast_error,1.2287445
862,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,northwest_pred,93.793999
863,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,northwest_error,1.2060013
864,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,yorkshireandthehumber_pred,92.591759
865,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,yorkshireandthehumber_error,2.2082443
866,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,eastmidlands_pred,92.81768
867,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,eastmidlands_error,2.8823166
868,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,westmidlands_pred,92.839737
869,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,westmidlands_error,2.2602615
870,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,east_pred,91.67556
871,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,east_error,2.6244431
872,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,london_pred,83.48909
873,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,london_error,0.31091309
874,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,southeast_pred,88.960304
875,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,southeast_error,1.7396927
876,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,southwest_pred,90.185707
877,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,southwest_error,2.614296
878,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,england_pred,88.389656
879,01-Aug-08,89.800003,95.099998,95.0,94.800003,95.699997,95.099998,94.300003,83.800003,90.699997,92.800003,england_error,1.410347
880,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,northeast_pred,93.949371
881,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,northeast_error,1.4506302
882,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,northwest_pred,93.889854
883,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,northwest_error,1.3101425
884,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,yorkshireandthehumber_pred,92.707954
885,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,yorkshireandthehumber_error,2.0920486
886,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,eastmidlands_pred,92.960159
887,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,eastmidlands_error,2.7398376
888,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,westmidlands_pred,92.961456
889,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,westmidlands_error,2.2385406
890,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,east_pred,91.818657
891,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,east_error,2.5813446
892,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,london_pred,83.675613
893,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,london_error,0.3243866
894,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,southeast_pred,89.124016
895,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,southeast_error,1.9759827
896,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,southwest_pred,90.338135
897,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,southwest_error,2.8618622
898,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,england_pred,88.545456
899,01-Sep-08,90.0,95.400002,95.199997,94.800003,95.699997,95.199997,94.400002,84.0,91.099998,93.199997,england_error,1.4545441
900,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,northeast_pred,94.024963
901,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,northeast_error,1.4750366
902,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,northwest_pred,93.98262
903,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,northwest_error,1.4173813
904,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,yorkshireandthehumber_pred,92.820404
905,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,yorkshireandthehumber_error,2.0795975
906,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,eastmidlands_pred,93.098045
907,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,eastmidlands_error,2.7019577
908,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,westmidlands_pred,93.079254
909,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,westmidlands_error,2.3207474
910,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,east_pred,91.957138
911,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,east_error,2.6428604
912,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,london_pred,83.856117
913,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,london_error,0.64388275
914,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,southeast_pred,89.28244
915,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,southeast_error,2.0175629
916,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,southwest_pred,90.485641
917,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,southwest_error,3.114357
918,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,england_pred,88.696228
919,01-Oct-08,90.400002,95.5,95.400002,94.900002,95.800003,95.400002,94.599998,84.5,91.300003,93.599998,england_error,1.7037735
920,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,northeast_pred,94.103073
921,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,northeast_error,1.6969299
922,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,northwest_pred,94.078476
923,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,northwest_error,1.7215271
924,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,yorkshireandthehumber_pred,92.9366
925,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,yorkshireandthehumber_error,2.0634003
926,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,eastmidlands_pred,93.240524
927,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,eastmidlands_error,2.6594772
928,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,westmidlands_pred,93.200974
929,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,westmidlands_error,2.399025
930,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,east_pred,92.100235
931,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,east_error,2.599762
932,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,london_pred,84.042641
933,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,london_error,0.85736084
934,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,southeast_pred,89.446144
935,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,southeast_error,2.0538559
936,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,southwest_pred,90.638069
937,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,southwest_error,3.1619339
938,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,england_pred,88.852028
939,01-Nov-08,90.599998,95.800003,95.800003,95.0,95.900002,95.599998,94.699997,84.900002,91.5,93.800003,england_error,1.7479706
940,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,northeast_pred,94.178665
941,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,northeast_error,1.8213348
942,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,northwest_pred,94.171242
943,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,northwest_error,1.7287598
944,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,yorkshireandthehumber_pred,93.049057
945,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,yorkshireandthehumber_error,2.250946
946,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,eastmidlands_pred,93.37841
947,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,eastmidlands_error,2.5215912
948,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,westmidlands_pred,93.318764
949,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,westmidlands_error,2.4812393
950,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,east_pred,92.238724
951,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,east_error,2.5612793
952,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,london_pred,84.223145
953,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,london_error,0.97685242
954,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,southeast_pred,89.604568
955,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,southeast_error,2.1954346
956,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,southwest_pred,90.785576
957,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,southwest_error,3.1144257
958,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,england_pred,89.0028
959,01-Dec-08,90.900002,96.0,95.900002,95.300003,95.900002,95.800003,94.800003,85.199997,91.800003,93.900002,england_error,1.8972015
960,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,northeast_pred,94.256775
961,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,northeast_error,1.943222
962,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,northwest_pred,94.267097
963,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,northwest_error,1.6329041
964,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,yorkshireandthehumber_pred,93.165253
965,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,yorkshireandthehumber_error,2.3347473
966,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,eastmidlands_pred,93.520889
967,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,eastmidlands_error,2.3791122
968,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,westmidlands_pred,93.440483
969,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,westmidlands_error,2.4595184
970,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,east_pred,92.381821
971,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,east_error,2.7181778
972,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,london_pred,84.409668
973,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,london_error,1.090332
974,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,southeast_pred,89.76828
975,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,southeast_error,2.23172
976,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,southwest_pred,90.938004
977,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,southwest_error,3.0619965
978,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,england_pred,89.1586
979,01-Jan-09,91.099998,96.199997,95.900002,95.5,95.900002,95.900002,95.099998,85.5,92.0,94.0,england_error,1.9413986
980,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,northeast_pred,94.334892
981,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,northeast_error,2.0651093
982,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,northwest_pred,94.362953
983,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,northwest_error,1.5370483
984,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,yorkshireandthehumber_pred,93.281448
985,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,yorkshireandthehumber_error,2.3185501
986,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,eastmidlands_pred,93.663368
987,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,eastmidlands_error,2.1366348
988,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,westmidlands_pred,93.562202
989,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,westmidlands_error,2.4377975
990,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,east_pred,92.524918
991,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,east_error,2.6750793
992,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,london_pred,84.596191
993,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,london_error,1.1038055
994,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,southeast_pred,89.931984
995,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,southeast_error,2.1680145
996,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,southwest_pred,91.090431
997,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,southwest_error,2.8095703
998,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,england_pred,89.3144
999,01-Feb-09,91.199997,96.400002,95.900002,95.599998,95.800003,96.0,95.199997,85.699997,92.099998,93.900002,england_error,1.8855972
1000,01-Mar-09,91.199997,96.5,95.900002,95.699997,95.800003,96.0,95.199997,85.699997,92.099998,93.800003,northeast_pred,94.405441
1001,01-Mar-09,91.199997,96.5,95.900002,95.699997,95.800003,96.0,95.199997,85.699997,92.099998,93.800003,northeast_error,2.0945587
1002,01-Mar-09,91.199997,96.5,95.900002,95.699997,95.800003,96.0,95.199997,85.699997,92.099998,93.800003,northwest_pred,94.449539
1003,01-Mar-09,91.199997,96.5,95.900002,95.699997,95.800003,96.0,95.199997,85.699997,92.099998,93.800003,northwest_error,1.4504623
1004,01-Mar-09,91.199997,96.5,95.900002,95.699997,95.800003,96.0,95.199997,85.699997,92.099998,93.800003,yorkshireandthehumber_pred,93.386406
1005,01-Mar-09,91.199997,96.5,95.900002,95.699997,95.800003,96.0,95.199997,85.699997,92.099998,93.800003,yorkshireandthehumber_error,2.313591
1006,01-Mar-09,91.199997,96.5,95.900002,95.699997,95.800003,96.0,95.199997,85.699997,92.099998,93.800003,eastmidlands_pred,93.792061
